BOROUGH,NEIGHBORHOOD,ZIP CODE,YEAR BUILT,SALE PRICE,SALE DATE
MANHATTAN,FINANCIAL,10006,2014,1532466,2019-10-07
MANHATTAN,FINANCIAL,10006,2014,2900000,2019-09-18
MANHATTAN,FINANCIAL,10006,1956,535000,2019-11-18
MANHATTAN,FINANCIAL,10006,1956,530000,2019-05-28
MANHATTAN,FINANCIAL,10006,1956,630000,2019-07-22
MANHATTAN,FINANCIAL,10006,1956,449035,2019-03-18
MANHATTAN,FINANCIAL,10006,1956,590000,2019-08-26
MANHATTAN,FINANCIAL,10006,1956,605500,2019-06-07
MANHATTAN,FINANCIAL,10006,1956,840000,2019-05-01
MANHATTAN,FINANCIAL,10006,1956,766000,2019-08-26
MANHATTAN,FINANCIAL,10006,1956,920000,2019-02-15
MANHATTAN,FINANCIAL,10006,1956,1455000,2019-07-29
MANHATTAN,FINANCIAL,10006,1956,620000,2019-03-22
MANHATTAN,FINANCIAL,10006,1956,630000,2019-05-20
MANHATTAN,FINANCIAL,10006,1956,870000,2019-08-26
MANHATTAN,FINANCIAL,10006,1956,845000,2019-05-07
MANHATTAN,FINANCIAL,10006,1956,998500,2019-05-17
MANHATTAN,FINANCIAL,10006,1956,925000,2019-03-08
MANHATTAN,FINANCIAL,10006,1956,1022250,2019-05-03
MANHATTAN,FINANCIAL,10006,1956,942000,2019-08-21
MANHATTAN,FINANCIAL,10004,1982,475000,2019-11-14
MANHATTAN,FINANCIAL,10004,1982,607000,2019-07-12
MANHATTAN,FINANCIAL,10004,1982,1150000,2019-04-15
MANHATTAN,FINANCIAL,10004,1982,815000,2019-09-23
MANHATTAN,FINANCIAL,10004,1982,635000,2019-08-30
MANHATTAN,FINANCIAL,10004,1982,605000,2019-07-01
MANHATTAN,FINANCIAL,10004,1982,500000,2019-07-25
MANHATTAN,FINANCIAL,10004,1982,960210,2019-07-18
MANHATTAN,FINANCIAL,10005,2005,900000,2019-12-27
MANHATTAN,FINANCIAL,10005,2005,1500000,2019-05-09
MANHATTAN,FINANCIAL,10005,2005,1575000,2019-04-16
MANHATTAN,FINANCIAL,10005,2005,950000,2019-06-20
MANHATTAN,FINANCIAL,10005,2005,870000,2019-11-14
MANHATTAN,FINANCIAL,10005,2005,1675000,2019-05-10
MANHATTAN,FINANCIAL,10005,2005,1595000,2019-08-27
MANHATTAN,FINANCIAL,10005,2005,998888,2019-08-28
MANHATTAN,FINANCIAL,10005,2005,1685000,2019-11-12
MANHATTAN,FINANCIAL,10005,2005,1100000,2019-05-23
MANHATTAN,FINANCIAL,10005,2005,2054476,2019-02-12
MANHATTAN,FINANCIAL,10005,2005,919500,2019-04-09
MANHATTAN,FINANCIAL,10005,2005,1715000,2019-09-17
MANHATTAN,FINANCIAL,10005,2005,1060000,2019-04-18
MANHATTAN,FINANCIAL,10005,2005,935000,2019-04-03
MANHATTAN,FINANCIAL,10005,2005,1105000,2019-05-01
MANHATTAN,FINANCIAL,10005,2005,1105000,2019-05-13
MANHATTAN,FINANCIAL,10005,2005,1350000,2019-10-11
MANHATTAN,FINANCIAL,10005,2005,2275000,2019-06-20
MANHATTAN,FINANCIAL,10005,2005,1145000,2019-04-12
MANHATTAN,FINANCIAL,10005,2005,1715000,2019-05-06
MANHATTAN,FINANCIAL,10005,2005,1145000,2019-02-01
MANHATTAN,FINANCIAL,10005,2005,1720000,2019-09-20
MANHATTAN,FINANCIAL,10005,2005,1720000,2019-03-06
MANHATTAN,FINANCIAL,10005,2005,1385000,2019-06-26
MANHATTAN,FINANCIAL,10005,2005,2385000,2019-06-25
MANHATTAN,FINANCIAL,10005,1914,999500,2019-02-06
MANHATTAN,FINANCIAL,10005,1914,880000,2019-12-13
MANHATTAN,FINANCIAL,10005,1914,2670000,2019-04-16
MANHATTAN,FINANCIAL,10005,1914,1275000,2019-10-08
MANHATTAN,FINANCIAL,10005,1914,1781938,2019-10-31
MANHATTAN,FINANCIAL,10005,1914,1270000,2019-03-29
MANHATTAN,FINANCIAL,10005,1914,905000,2019-05-23
MANHATTAN,FINANCIAL,10005,1914,1995000,2019-10-31
MANHATTAN,FINANCIAL,10005,1914,935000,2019-09-16
MANHATTAN,FINANCIAL,10005,1914,1700000,2019-02-08
MANHATTAN,FINANCIAL,10005,1914,1225000,2019-10-08
MANHATTAN,FINANCIAL,10005,1914,1565000,2019-07-29
MANHATTAN,FINANCIAL,10005,1914,4250000,2019-06-14
MANHATTAN,FINANCIAL,10005,1914,1990000,2019-12-31
MANHATTAN,FINANCIAL,10005,1914,1375000,2019-12-30
MANHATTAN,FINANCIAL,10005,1987,497000,2019-11-25
MANHATTAN,FINANCIAL,10005,1987,1240000,2019-06-26
MANHATTAN,FINANCIAL,10005,1987,940000,2019-06-13
MANHATTAN,FINANCIAL,10005,1987,1060000,2019-10-25
MANHATTAN,FINANCIAL,10005,1987,675000,2019-04-01
MANHATTAN,FINANCIAL,10005,1987,1650000,2019-12-06
MANHATTAN,FINANCIAL,10005,1987,1175000,2019-05-22
MANHATTAN,FINANCIAL,10005,1987,1060000,2019-02-11
MANHATTAN,FINANCIAL,10005,1987,1635000,2019-04-12
MANHATTAN,FINANCIAL,10005,1987,815000,2019-05-16
MANHATTAN,FINANCIAL,10005,1987,1660000,2019-02-21
MANHATTAN,FINANCIAL,10005,1987,1350000,2019-06-06
MANHATTAN,FINANCIAL,10005,1987,2875000,2019-10-04
MANHATTAN,FINANCIAL,10005,1987,1250000,2019-08-13
MANHATTAN,FINANCIAL,10005,1931,2125000,2019-03-22
MANHATTAN,FINANCIAL,10005,1931,1985000,2019-04-30
MANHATTAN,FINANCIAL,10005,1931,938486,2019-02-08
MANHATTAN,FINANCIAL,10005,1931,977000,2019-08-12
MANHATTAN,FINANCIAL,10005,1931,2000000,2019-02-27
MANHATTAN,FINANCIAL,10005,1931,973806,2019-05-24
MANHATTAN,FINANCIAL,10005,1931,1525000,2019-05-20
MANHATTAN,FINANCIAL,10005,1931,975000,2019-07-26
MANHATTAN,FINANCIAL,10005,1931,1937520,2019-05-09
MANHATTAN,FINANCIAL,10005,1931,3175000,2019-10-08
MANHATTAN,FINANCIAL,10005,1956,825000,2019-02-28
MANHATTAN,FINANCIAL,10005,1956,550000,2019-07-11
MANHATTAN,FINANCIAL,10005,1928,940000,2019-07-12
MANHATTAN,FINANCIAL,10005,1928,717500,2019-02-21
MANHATTAN,FINANCIAL,10005,1928,1095000,2019-12-31
MANHATTAN,FINANCIAL,10005,1928,747000,2019-08-07
MANHATTAN,FINANCIAL,10005,1928,1050000,2019-10-15
MANHATTAN,FINANCIAL,10005,1928,800000,2019-07-29
MANHATTAN,FINANCIAL,10005,1928,930000,2019-08-16
MANHATTAN,FINANCIAL,10005,1928,800000,2019-07-15
MANHATTAN,FINANCIAL,10005,1928,825000,2019-08-19
MANHATTAN,FINANCIAL,10005,1928,1150000,2019-12-19
MANHATTAN,FINANCIAL,10005,1928,1040000,2019-06-17
MANHATTAN,FINANCIAL,10005,1928,1355000,2019-04-15
MANHATTAN,FINANCIAL,10005,1928,950000,2019-03-08
MANHATTAN,FINANCIAL,10005,1928,1200000,2019-08-13
MANHATTAN,FINANCIAL,10005,1928,870000,2019-06-25
MANHATTAN,FINANCIAL,10005,1928,760000,2019-10-30
MANHATTAN,FINANCIAL,10005,1928,848000,2019-07-01
MANHATTAN,FINANCIAL,10005,1928,2230000,2019-06-07
MANHATTAN,FINANCIAL,10005,1928,875000,2019-07-01
MANHATTAN,FINANCIAL,10005,1928,735000,2019-12-23
MANHATTAN,FINANCIAL,10005,1928,2000000,2019-06-14
MANHATTAN,FINANCIAL,10006,1903,830000,2019-05-17
MANHATTAN,FINANCIAL,10006,1903,695000,2019-10-28
MANHATTAN,FINANCIAL,10006,1903,755000,2019-08-12
MANHATTAN,FINANCIAL,10006,1903,735000,2019-06-07
MANHATTAN,FINANCIAL,10006,2007,1500000,2019-07-15
MANHATTAN,FINANCIAL,10006,2007,1300000,2019-08-26
MANHATTAN,FINANCIAL,10006,2007,1360000,2019-10-11
MANHATTAN,FINANCIAL,10006,2007,615000,2019-04-12
MANHATTAN,FINANCIAL,10006,2007,692410,2019-04-05
MANHATTAN,FINANCIAL,10038,1927,1710000,2019-03-22
MANHATTAN,FINANCIAL,10038,1927,1090000,2019-06-20
MANHATTAN,FINANCIAL,10038,1927,1550000,2019-02-19
MANHATTAN,FINANCIAL,10038,1927,707000,2019-02-25
MANHATTAN,FINANCIAL,10038,1967,925000,2019-11-27
MANHATTAN,FINANCIAL,10038,1967,1225800,2019-04-02
MANHATTAN,FINANCIAL,10038,1967,849000,2019-09-17
MANHATTAN,FINANCIAL,10038,1967,1080000,2019-12-30
MANHATTAN,FINANCIAL,10038,1840,520000,2019-04-23
MANHATTAN,FINANCIAL,10038,2003,699888,2019-02-04
MANHATTAN,FINANCIAL,10038,2003,850000,2019-12-11
MANHATTAN,FINANCIAL,10038,2003,857756,2019-05-09
MANHATTAN,FINANCIAL,10038,2003,785000,2019-04-18
MANHATTAN,FINANCIAL,10038,2003,650000,2019-12-17
MANHATTAN,FINANCIAL,10038,2003,632500,2019-06-06
MANHATTAN,FINANCIAL,10038,2003,655000,2019-08-29
MANHATTAN,FINANCIAL,10038,2003,1100000,2019-05-10
MANHATTAN,FINANCIAL,10038,2003,1280000,2019-12-16
MANHATTAN,FINANCIAL,10038,2003,1060000,2019-07-26
MANHATTAN,FINANCIAL,10038,2003,1250000,2019-05-28
MANHATTAN,FINANCIAL,10038,2003,1075000,2019-04-19
MANHATTAN,FINANCIAL,10038,2003,820000,2019-07-15
MANHATTAN,FINANCIAL,10038,1909,1570000,2019-05-16
MANHATTAN,FINANCIAL,10038,1909,2760000,2019-05-22
MANHATTAN,FINANCIAL,10038,1909,2540000,2019-12-09
MANHATTAN,FINANCIAL,10038,1906,999000,2019-06-21
MANHATTAN,FINANCIAL,10038,1906,1030000,2019-10-17
MANHATTAN,FLATIRON,10011,2008,1360000,2019-08-26
MANHATTAN,FLATIRON,10011,2008,2750000,2019-06-17
MANHATTAN,FLATIRON,10011,1986,1400000,2019-02-19
MANHATTAN,FLATIRON,10011,1986,2800000,2019-02-05
MANHATTAN,FLATIRON,10011,2012,3650000,2019-04-10
MANHATTAN,FLATIRON,10011,2012,8146875,2019-08-05
MANHATTAN,FLATIRON,10011,2015,2621994,2019-03-18
MANHATTAN,FLATIRON,10011,2015,3202756,2019-10-21
MANHATTAN,FLATIRON,10011,2015,2700000,2019-03-15
MANHATTAN,FLATIRON,10011,2015,2550000,2019-02-15
MANHATTAN,FLATIRON,10011,2015,3353200,2019-12-20
MANHATTAN,FLATIRON,10011,2015,3775000,2019-03-22
MANHATTAN,FLATIRON,10011,2015,4073000,2019-06-25
MANHATTAN,FLATIRON,10010,1915,4050000,2019-09-17
MANHATTAN,FLATIRON,10010,1915,7650000,2019-09-16
MANHATTAN,FLATIRON,10010,1915,1835000,2019-11-19
MANHATTAN,FLATIRON,10010,1915,4850000,2019-02-13
MANHATTAN,FLATIRON,10010,1913,11400000,2019-05-01
MANHATTAN,FLATIRON,10010,1913,6822275,2019-06-28
MANHATTAN,FLATIRON,10010,1913,6400000,2019-06-24
MANHATTAN,FLATIRON,10010,1913,14300000,2019-05-01
MANHATTAN,FLATIRON,10010,1913,16100000,2019-06-14
MANHATTAN,FLATIRON,10010,1913,28450000,2019-05-15
MANHATTAN,FLATIRON,10010,1913,28450000,2019-05-15
MANHATTAN,FLATIRON,10010,1913,51550000,2019-06-04
MANHATTAN,FLATIRON,10003,1900,2520000,2019-05-02
MANHATTAN,FLATIRON,10003,1900,11008630,2019-06-06
MANHATTAN,FLATIRON,10003,2007,3800000,2019-06-12
MANHATTAN,FLATIRON,10003,2007,3350000,2019-04-17
MANHATTAN,FLATIRON,10003,2007,2125000,2019-12-03
MANHATTAN,FLATIRON,10003,2007,2400000,2019-05-28
MANHATTAN,FLATIRON,10010,1913,2200000,2019-12-02
MANHATTAN,FLATIRON,10010,1913,2850000,2019-06-11
MANHATTAN,FLATIRON,10010,1900,2350000,2019-05-30
MANHATTAN,FLATIRON,10010,1900,4600000,2019-03-18
MANHATTAN,FLATIRON,10010,1900,2200000,2019-02-08
MANHATTAN,FLATIRON,10010,1900,3950000,2019-02-13
MANHATTAN,FLATIRON,10010,1913,980000,2019-12-12
MANHATTAN,FLATIRON,10010,1913,2700000,2019-02-15
MANHATTAN,FLATIRON,10010,1913,1482500,2019-09-13
MANHATTAN,FLATIRON,10010,1913,1430000,2019-08-30
MANHATTAN,FLATIRON,10010,1913,1600000,2019-08-26
MANHATTAN,FLATIRON,10010,1986,1250000,2019-06-04
MANHATTAN,FLATIRON,10010,1986,988000,2019-08-12
MANHATTAN,FLATIRON,10010,1986,3300000,2019-08-22
MANHATTAN,FLATIRON,10010,1986,3300000,2019-08-22
MANHATTAN,FLATIRON,10010,1986,1295000,2019-05-09
MANHATTAN,FLATIRON,10010,1986,2000000,2019-06-13
MANHATTAN,FLATIRON,10010,1986,990000,2019-10-02
MANHATTAN,FLATIRON,10010,1986,1545000,2019-10-08
MANHATTAN,FLATIRON,10010,1986,1565000,2019-06-27
MANHATTAN,FLATIRON,10010,1913,1890000,2019-10-28
MANHATTAN,FLATIRON,10010,1983,975000,2019-11-12
MANHATTAN,FLATIRON,10010,1983,2079000,2019-09-06
MANHATTAN,FLATIRON,10010,1983,988000,2019-11-18
MANHATTAN,FLATIRON,10010,1983,1215000,2019-10-01
MANHATTAN,FLATIRON,10010,1983,1195000,2019-09-25
MANHATTAN,FLATIRON,10010,1983,2490000,2019-08-15
MANHATTAN,FLATIRON,10010,1983,2550000,2019-06-21
MANHATTAN,FLATIRON,10010,1983,2118000,2019-11-19
MANHATTAN,FLATIRON,10010,1983,988000,2019-08-02
MANHATTAN,FLATIRON,10010,1983,1300000,2019-04-17
MANHATTAN,FLATIRON,10010,2008,7900000,2019-06-28
MANHATTAN,FLATIRON,10010,2008,4980000,2019-07-05
MANHATTAN,FLATIRON,10010,2014,2647450,2019-11-07
MANHATTAN,FLATIRON,10010,2014,3450000,2019-11-19
MANHATTAN,FLATIRON,10010,2014,4150000,2019-11-12
MANHATTAN,FLATIRON,10010,2014,2408576,2019-02-28
MANHATTAN,FLATIRON,10010,2014,6000000,2019-06-28
MANHATTAN,FLATIRON,10010,2014,6616875,2019-09-10
MANHATTAN,FLATIRON,10010,2014,7032914,2019-04-03
MANHATTAN,FLATIRON,10010,2014,7450000,2019-07-25
MANHATTAN,FLATIRON,10010,2014,13190708,2019-06-20
MANHATTAN,FLATIRON,10010,2014,13200000,2019-12-20
MANHATTAN,FLATIRON,10010,1961,1760000,2019-11-04
MANHATTAN,FLATIRON,10010,1961,1350000,2019-12-05
MANHATTAN,FLATIRON,10010,1900,2360000,2019-06-14
MANHATTAN,FLATIRON,10010,1900,2233119,2019-08-09
MANHATTAN,FLATIRON,10010,1900,4850000,2019-07-17
MANHATTAN,FLATIRON,10010,1900,3600000,2019-10-17
MANHATTAN,FLATIRON,10010,1900,2150000,2019-05-31
MANHATTAN,FLATIRON,10010,1900,5450000,2019-06-18
MANHATTAN,FLATIRON,10010,1900,3950000,2019-09-25
MANHATTAN,FLATIRON,10010,1912,1825000,2019-08-01
MANHATTAN,FLATIRON,10010,1912,2020000,2019-02-07
MANHATTAN,FLATIRON,10016,2012,1250000,2019-06-14
MANHATTAN,FLATIRON,10016,2012,2470000,2019-09-13
MANHATTAN,FLATIRON,10016,2012,1188800,2019-07-10
MANHATTAN,FLATIRON,10016,2012,2350000,2019-06-13
MANHATTAN,FLATIRON,10016,2012,2380000,2019-11-15
MANHATTAN,FLATIRON,10016,2013,2600000,2019-12-19
MANHATTAN,FLATIRON,10010,1851,2345000,2019-06-26
MANHATTAN,FLATIRON,10003,1900,2475000,2019-08-05
MANHATTAN,GRAMERCY,10010,1900,675000,2019-08-14
MANHATTAN,GRAMERCY,10003,1987,995000,2019-12-03
MANHATTAN,GRAMERCY,10003,1987,1295000,2019-12-10
MANHATTAN,GRAMERCY,10003,1987,2395000,2019-09-20
MANHATTAN,GRAMERCY,10003,1987,1390000,2019-02-25
MANHATTAN,GRAMERCY,10003,1987,710000,2019-03-18
MANHATTAN,GRAMERCY,10003,1987,1200000,2019-06-25
MANHATTAN,GRAMERCY,10003,1987,1175000,2019-08-07
MANHATTAN,GRAMERCY,10003,1987,1240000,2019-11-22
MANHATTAN,GRAMERCY,10003,1901,1850000,2019-10-29
MANHATTAN,GRAMERCY,10003,1956,531000,2019-08-15
MANHATTAN,GRAMERCY,10003,1956,655000,2019-09-27
MANHATTAN,GRAMERCY,10010,2012,1675000,2019-05-21
MANHATTAN,GRAMERCY,10010,2012,1420000,2019-06-28
MANHATTAN,GRAMERCY,10010,2012,1500000,2019-12-19
MANHATTAN,GRAMERCY,10010,1952,1552831,2019-03-08
MANHATTAN,GRAMERCY,10010,1952,1094619,2019-03-06
MANHATTAN,GRAMERCY,10010,1952,1486645,2019-04-01
MANHATTAN,GRAMERCY,10010,1952,1456098,2019-04-15
MANHATTAN,GRAMERCY,10010,1952,2596538,2019-03-25
MANHATTAN,GRAMERCY,10010,1952,1170988,2019-02-27
MANHATTAN,GRAMERCY,10010,1952,1578288,2019-05-20
MANHATTAN,GRAMERCY,10010,1952,1650000,2019-02-21
MANHATTAN,GRAMERCY,10010,1952,3453250,2019-03-29
MANHATTAN,GRAMERCY,10010,1952,1374638,2019-05-10
MANHATTAN,GRAMERCY,10010,1952,3065000,2019-04-29
MANHATTAN,GRAMERCY,10010,1952,2510000,2019-05-02
MANHATTAN,GRAMERCY,10010,1952,1170988,2019-03-15
MANHATTAN,GRAMERCY,10010,1952,1604202,2019-10-30
MANHATTAN,GRAMERCY,10010,1952,1787029,2019-03-05
MANHATTAN,GRAMERCY,10010,1952,1400094,2019-03-18
MANHATTAN,GRAMERCY,10010,1952,3151484,2019-08-16
MANHATTAN,GRAMERCY,10010,1952,2637268,2019-06-26
MANHATTAN,GRAMERCY,10010,1952,3538419,2019-04-11
MANHATTAN,GRAMERCY,10010,1952,1630218,2019-03-28
MANHATTAN,GRAMERCY,10010,1952,3568329,2019-04-04
MANHATTAN,GRAMERCY,10010,1952,1374638,2019-03-21
MANHATTAN,GRAMERCY,10010,1952,2721986,2019-09-03
MANHATTAN,GRAMERCY,10010,1952,1359364,2019-03-15
MANHATTAN,GRAMERCY,10010,1952,1736116,2019-03-14
MANHATTAN,GRAMERCY,10010,1952,2790005,2019-06-28
MANHATTAN,GRAMERCY,10010,1952,1384820,2019-09-05
MANHATTAN,GRAMERCY,10010,1952,1674003,2019-04-04
MANHATTAN,GRAMERCY,10010,1952,1700478,2019-04-12
MANHATTAN,GRAMERCY,10010,1952,5147846,2019-10-03
MANHATTAN,GRAMERCY,10010,1952,1318634,2019-04-24
MANHATTAN,GRAMERCY,10010,1952,1734080,2019-04-01
MANHATTAN,GRAMERCY,10010,1952,1751390,2019-04-08
MANHATTAN,GRAMERCY,10010,1952,1395003,2019-04-17
MANHATTAN,GRAMERCY,10010,1952,1853215,2019-06-28
MANHATTAN,GRAMERCY,10010,1952,1776846,2019-04-26
MANHATTAN,GRAMERCY,10010,1952,5150000,2019-11-20
MANHATTAN,GRAMERCY,10010,1952,1464447,2019-10-01
MANHATTAN,GRAMERCY,10010,1952,1786011,2019-04-30
MANHATTAN,GRAMERCY,10010,1952,1802303,2019-04-29
MANHATTAN,GRAMERCY,10010,1952,5396725,2019-06-21
MANHATTAN,GRAMERCY,10010,1952,3040000,2019-06-13
MANHATTAN,GRAMERCY,10010,1952,1486645,2019-05-07
MANHATTAN,GRAMERCY,10010,1952,1837941,2019-05-13
MANHATTAN,GRAMERCY,10010,1952,1827759,2019-04-25
MANHATTAN,GRAMERCY,10010,1952,5600000,2019-11-05
MANHATTAN,GRAMERCY,10010,1952,2294321,2019-12-20
MANHATTAN,GRAMERCY,10010,1952,2367431,2019-05-16
MANHATTAN,GRAMERCY,10010,1952,5941489,2019-05-16
MANHATTAN,GRAMERCY,10010,1952,2112869,2019-05-22
MANHATTAN,GRAMERCY,10010,1952,2163781,2019-05-21
MANHATTAN,GRAMERCY,10010,1952,2403070,2019-06-07
MANHATTAN,GRAMERCY,10010,1952,2163781,2019-05-23
MANHATTAN,GRAMERCY,10010,1952,2428526,2019-05-20
MANHATTAN,GRAMERCY,10010,1952,2189238,2019-06-06
MANHATTAN,GRAMERCY,10010,1952,5238821,2019-05-30
MANHATTAN,GRAMERCY,10010,1952,2355212,2019-07-03
MANHATTAN,GRAMERCY,10010,1952,2163781,2019-06-19
MANHATTAN,GRAMERCY,10010,1952,4811231,2019-06-25
MANHATTAN,GRAMERCY,10010,1952,5269444,2019-07-08
MANHATTAN,GRAMERCY,10010,1952,2482697,2019-09-26
MANHATTAN,GRAMERCY,10010,1952,4220646,2019-05-22
MANHATTAN,GRAMERCY,10010,1952,8044175,2019-07-30
MANHATTAN,GRAMERCY,10010,1952,1940785,2019-04-24
MANHATTAN,GRAMERCY,10010,1952,2016135,2019-02-14
MANHATTAN,GRAMERCY,10010,1952,1985588,2019-02-13
MANHATTAN,GRAMERCY,10010,1952,2036500,2019-04-05
MANHATTAN,GRAMERCY,10010,1952,3467141,2019-04-05
MANHATTAN,GRAMERCY,10010,1952,3640000,2019-02-12
MANHATTAN,GRAMERCY,10010,1952,1960131,2019-02-15
MANHATTAN,GRAMERCY,10010,1952,3450000,2019-04-26
MANHATTAN,GRAMERCY,10010,1952,2117960,2019-02-06
MANHATTAN,GRAMERCY,10010,1952,2184146,2019-02-08
MANHATTAN,GRAMERCY,10010,2004,911500,2019-06-20
MANHATTAN,GRAMERCY,10010,2004,2328000,2019-02-13
MANHATTAN,GRAMERCY,10010,2004,3100000,2019-09-10
MANHATTAN,GRAMERCY,10010,2009,920000,2019-08-01
MANHATTAN,GRAMERCY,10010,2009,1065000,2019-05-08
MANHATTAN,GRAMERCY,10010,2013,4000000,2019-10-31
MANHATTAN,GRAMERCY,10016,1910,885000,2019-04-02
MANHATTAN,GRAMERCY,10016,1957,2896011,2019-05-10
MANHATTAN,GRAMERCY,10016,1957,2824357,2019-04-24
MANHATTAN,GRAMERCY,10016,1957,2925260,2019-02-08
MANHATTAN,GRAMERCY,10016,1957,5545165,2019-06-27
MANHATTAN,GRAMERCY,10016,1957,6094236,2019-03-29
MANHATTAN,GRAMERCY,10016,1957,9716508,2019-12-23
MANHATTAN,GRAMERCY,10016,1927,3300000,2019-06-27
MANHATTAN,GRAMERCY,10016,1927,5312916,2019-02-04
MANHATTAN,GRAMERCY,10016,1927,3778516,2019-03-01
MANHATTAN,GRAMERCY,10003,1915,1900000,2019-11-18
MANHATTAN,GRAMERCY,10003,1920,2331079,2019-10-10
MANHATTAN,GRAMERCY,10003,1920,1980000,2019-11-11
MANHATTAN,GRAMERCY,10003,1920,4100000,2019-02-25
MANHATTAN,GRAMERCY,10003,1920,1218000,2019-03-15
MANHATTAN,GRAMERCY,10003,1920,2061956,2019-05-16
MANHATTAN,GRAMERCY,10003,1920,2110000,2019-03-18
MANHATTAN,GRAMERCY,10003,1920,3192214,2019-05-30
MANHATTAN,GRAMERCY,10003,1920,2015000,2019-04-29
MANHATTAN,GRAMERCY,10003,1920,2135000,2019-03-21
MANHATTAN,GRAMERCY,10003,1920,3250000,2019-08-21
MANHATTAN,GRAMERCY,10003,1920,1308451,2019-10-08
MANHATTAN,GRAMERCY,10003,1920,2055000,2019-08-19
MANHATTAN,GRAMERCY,10003,1920,2160000,2019-02-06
MANHATTAN,GRAMERCY,10003,1920,2080000,2019-04-11
MANHATTAN,GRAMERCY,10003,1920,5800000,2019-05-22
MANHATTAN,GRAMERCY,10003,1920,5325000,2019-05-14
MANHATTAN,GRAMERCY,10003,1920,5530000,2019-06-17
MANHATTAN,GRAMERCY,10003,1920,4635000,2019-03-15
MANHATTAN,GRAMERCY,10003,1920,5655000,2019-06-24
MANHATTAN,GRAMERCY,10003,1920,4800000,2019-06-26
MANHATTAN,GRAMERCY,10003,1920,6025000,2019-02-20
MANHATTAN,GRAMERCY,10003,1920,4197960,2019-06-11
MANHATTAN,GRAMERCY,10003,1920,5780000,2019-02-27
MANHATTAN,GRAMERCY,10003,1920,6338606,2019-06-06
MANHATTAN,GRAMERCY,10003,1920,5885000,2019-03-14
MANHATTAN,GRAMERCY,10003,1920,3050000,2019-03-21
MANHATTAN,GRAMERCY,10003,1920,1540000,2019-05-22
MANHATTAN,GRAMERCY,10003,1920,1510000,2019-03-29
MANHATTAN,GRAMERCY,10003,1920,1619018,2019-08-26
MANHATTAN,GRAMERCY,10003,1920,1626654,2019-12-26
MANHATTAN,GRAMERCY,10003,1920,1525000,2019-03-29
MANHATTAN,GRAMERCY,10003,1920,1620000,2019-12-16
MANHATTAN,GRAMERCY,10003,1920,1643456,2019-08-26
MANHATTAN,GRAMERCY,10003,1920,1540000,2019-03-29
MANHATTAN,GRAMERCY,10003,1920,1545000,2019-04-12
MANHATTAN,GRAMERCY,10003,1920,2724638,2019-06-14
MANHATTAN,GRAMERCY,10003,1920,1570000,2019-03-29
MANHATTAN,GRAMERCY,10003,1920,1680113,2019-09-17
MANHATTAN,GRAMERCY,10003,2016,2265606,2019-11-25
MANHATTAN,GRAMERCY,10003,2016,1522284,2019-04-29
MANHATTAN,GRAMERCY,10010,2016,1395255,2019-10-30
MANHATTAN,GRAMERCY,10010,2016,2585000,2019-06-10
MANHATTAN,GRAMERCY,10010,2016,2770000,2019-06-06
MANHATTAN,GRAMERCY,10010,2016,1405185,2019-07-15
MANHATTAN,GRAMERCY,10010,2016,2107778,2019-07-02
MANHATTAN,GRAMERCY,10010,2016,2475000,2019-06-05
MANHATTAN,GRAMERCY,10010,2016,1554053,2019-07-02
MANHATTAN,GRAMERCY,10010,2016,2920000,2019-06-07
MANHATTAN,GRAMERCY,10010,2016,1438003,2019-05-10
MANHATTAN,GRAMERCY,10010,2016,2495000,2019-05-09
MANHATTAN,GRAMERCY,10010,2016,1578288,2019-06-12
MANHATTAN,GRAMERCY,10010,2016,2850000,2019-07-08
MANHATTAN,GRAMERCY,10010,2016,1471371,2019-05-14
MANHATTAN,GRAMERCY,10010,2016,2575000,2019-06-07
MANHATTAN,GRAMERCY,10010,2016,1600000,2019-12-16
MANHATTAN,GRAMERCY,10010,2016,2925000,2019-05-06
MANHATTAN,GRAMERCY,10010,2016,1486645,2019-07-22
MANHATTAN,GRAMERCY,10010,2016,2515000,2019-06-18
MANHATTAN,GRAMERCY,10010,2016,1608835,2019-07-10
MANHATTAN,GRAMERCY,10010,2016,3280802,2019-06-12
MANHATTAN,GRAMERCY,10010,2016,1501919,2019-06-04
MANHATTAN,GRAMERCY,10010,2016,2650000,2019-04-23
MANHATTAN,GRAMERCY,10010,2016,1639383,2019-06-24
MANHATTAN,GRAMERCY,10010,2016,3540246,2019-11-26
MANHATTAN,GRAMERCY,10010,2016,2775348,2019-09-12
MANHATTAN,GRAMERCY,10010,2016,2700250,2019-12-12
MANHATTAN,GRAMERCY,10010,2016,1670250,2019-12-12
MANHATTAN,GRAMERCY,10010,2016,3946357,2019-05-10
MANHATTAN,GRAMERCY,10010,2016,2700250,2019-09-12
MANHATTAN,GRAMERCY,10010,2016,1639383,2019-05-13
MANHATTAN,GRAMERCY,10010,2016,4031454,2019-06-11
MANHATTAN,GRAMERCY,10010,2016,1650000,2019-06-28
MANHATTAN,GRAMERCY,10010,2016,4000255,2019-10-10
MANHATTAN,GRAMERCY,10010,2016,3054750,2019-08-01
MANHATTAN,GRAMERCY,10010,2016,2750255,2019-12-17
MANHATTAN,GRAMERCY,10010,2016,1700448,2019-06-12
MANHATTAN,GRAMERCY,10010,2016,3800255,2019-12-27
MANHATTAN,GRAMERCY,10010,2016,3075000,2019-08-27
